multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad
1853,HF3461,2021-07-16,00:00,79.0,60,AV SIEMPRE VIVA,,PAGADA,19.0,16.0
1854,YLO8WUE,2020-02-01,10:19,98.0,80,AV LIBERTADOR,R02,IMPAGA,18.0,14.0
1855,T0YDR,1932-01-01,09:16,105.0,60,AV SIEMPRE VIVA,R01,ERROR,45.0,42.0
1857,GCP332,1932-01-01,00:00,159.0,80,RUTA 9,R01,IMPAGA,79.0,75.0
1861,CD05601,2022-05-18,15:07,120.0,60,RUTA 9,R03,IMPAGA,60.0,57.0
1863,WU341A,1932-01-01,00:00,123.0,60,AV SIEMPRE VIVA,R01,PAGADA,63.0,60.0
1865,MVU4688,2023-02-25,00:00,88.0,60,AV SIEMPRE VIVA,R02,IMPAGA,28.0,25.0
1866,GLEN1E,2020-03-02,15:07,122.0,60,RUTA 9,,IMPAGA,62.0,59.0
1867,GN64OTP,1932-01-01,00:00,44.0,40,AV LIBERTADOR,R01,ERROR,4.0,2.0
1872,GCP332,2021-02-28,15:08,96.0,40,RUTA 9,R03,ERROR,56.0,54.0
1876,VTIIAHV,2022-11-20,00:00,110.0,60,AV LIBERTADOR,R03,PAGADA,50.0,47.0
1878,AWS167,1932-01-01,10:20,144.0,80,AV LIBERTADOR,R01,PAGADA,64.0,60.0
1880,UW3932,2020-09-04,15:08,96.0,40,AV LIBERTADOR,R01,ERROR,56.0,54.0
1887,810TCH,2023-02-14,00:00,91.0,80,AV LIBERTADOR,,PAGADA,11.0,7.0
1892,WU341A,2023-04-15,19:20,109.0,80,AV LIBERTADOR,R01,IMPAGA,29.0,25.0
1894,RFH373,1932-01-01,09:18,75.0,40,AV LIBERTADOR,R03,ERROR,35.0,33.0
1899,PIW4215,1932-01-01,00:00,93.0,80,RUTA 9,R02,IMPAGA,13.0,9.0
1901,B81JKY,2023-10-15,00:00,75.0,60,AV LIBERTADOR,R01,APELADA,15.0,12.0
1904,M431ZW,2021-05-23,00:00,66.0,40,AV SIEMPRE VIVA,,APELADA,26.0,24.0
1907,2999961,1932-01-01,10:20,157.0,80,RUTA 9,R03,IMPAGA,77.0,73.0
1910,HAMSTUR,2020-09-16,19:21,111.0,40,AV LIBERTADOR,R03,APELADA,71.0,69.0
1912,8B90638,1932-01-01,00:00,112.0,60,AV LIBERTADOR,,IMPAGA,52.0,49.0
1914,HF58HXP,2023-02-07,00:00,78.0,40,AV LIBERTADOR,R01,PAGADA,38.0,36.0
1915,MVU4688,2022-06-01,15:10,79.0,60,AV SIEMPRE VIVA,R02,APELADA,19.0,16.0
1918,831MDB,2022-05-28,19:21,104.0,80,AV LIBERTADOR,,IMPAGA,24.0,20.0
1919,TL03GOG,1932-01-01,19:21,83.0,40,RUTA 9,R02,IMPAGA,43.0,41.0
1920,GN64OTP,2022-06-18,15:10,99.0,80,AV SIEMPRE VIVA,R02,IMPAGA,19.0,15.0
1921,M431ZW,1932-01-01,09:19,105.0,60,AV SIEMPRE VIVA,R03,PAGADA,45.0,42.0
1922,INTIGR8,2023-06-05,00:00,74.0,40,AV LIBERTADOR,,APELADA,34.0,32.0
1924,M20CPR,2022-08-28,00:00,116.0,60,AV SIEMPRE VIVA,R01,ERROR,56.0,53.0
1927,M20CPR,2020-07-28,09:20,155.0,80,AV LIBERTADOR,,IMPAGA,75.0,71.0
1934,WU08YWC,2022-06-01,15:10,159.0,80,AV LIBERTADOR,R02,ERROR,79.0,75.0
1935,T0YDR,1932-01-01,10:21,102.0,60,AV SIEMPRE VIVA,,PAGADA,42.0,39.0
1936,GOOGLE,2021-08-20,09:20,129.0,80,AV LIBERTADOR,R02,IMPAGA,49.0,45.0
1939,BB8986,2023-01-23,19:21,101.0,60,RUTA 9,,ERROR,41.0,38.0
1943,DK414N,1932-01-01,10:22,100.0,40,AV SIEMPRE VIVA,R03,PAGADA,60.0,58.0
1944,WU08YWC,1932-01-01,09:20,77.0,40,AV SIEMPRE VIVA,,ERROR,37.0,35.0
1947,RFH373,2023-05-21,19:22,74.0,60,AV SIEMPRE VIVA,R03,IMPAGA,14.0,11.0
1948,CT5B876,1932-01-01,19:22,155.0,80,RUTA 9,R01,APELADA,75.0,71.0
1951,41RSTZ,2020-12-14,19:22,116.0,40,RUTA 9,R01,ERROR,76.0,74.0
1953,FVIOUHP,1932-01-01,09:20,115.0,60,AV SIEMPRE VIVA,R03,IMPAGA,55.0,52.0
1954,AWS167,2022-03-09,15:11,150.0,80,RUTA 9,R03,ERROR,70.0,66.0
1955,0695DVH,2021-12-05,19:23,139.0,60,AV LIBERTADOR,R01,PAGADA,79.0,76.0
1956,VY90540,2022-06-21,00:00,46.0,40,RUTA 9,R02,ERROR,6.0,4.0
1958,GCP332,2021-06-07,00:00,124.0,80,AV LIBERTADOR,R01,APELADA,44.0,40.0
1968,OUTSTDN,2022-02-21,00:00,117.0,80,AV LIBERTADOR,R03,ERROR,37.0,33.0
1970,VY90540,2022-02-13,09:21,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0
1977,409,2020-02-17,00:00,87.0,40,AV LIBERTADOR,R03,ERROR,47.0,45.0
1979,HAMSTUR,2021-01-23,10:23,107.0,40,RUTA 9,R02,APELADA,67.0,65.0
1981,GN64OTP,2021-05-03,10:23,107.0,40,AV LIBERTADOR,R01,PAGADA,67.0,65.0
1984,AWS167,1932-01-01,15:11,78.0,40,AV LIBERTADOR,R03,APELADA,38.0,36.0
1985,M431ZW,1932-01-01,19:25,137.0,80,AV SIEMPRE VIVA,R01,ERROR,57.0,53.0
1989,W326AVE,2022-10-12,15:12,109.0,40,AV LIBERTADOR,R03,APELADA,69.0,67.0
1990,BB8986,1932-01-01,10:23,121.0,80,AV SIEMPRE VIVA,,ERROR,41.0,37.0
1999,XIIUME,2021-01-01,10:24,131.0,80,AV LIBERTADOR,R02,ERROR,51.0,47.0
2000,CT5B876,2021-06-20,19:25,86.0,40,RUTA 9,R01,APELADA,46.0,44.0
2002,HF3461,2021-04-10,10:24,100.0,80,RUTA 9,R01,APELADA,20.0,16.0
2003,0695DVH,1932-01-01,19:26,154.0,80,RUTA 9,R01,APELADA,74.0,70.0
2005,810TCH,2021-08-18,09:22,64.0,40,AV SIEMPRE VIVA,R01,APELADA,24.0,22.0
2007,8B90638,1932-01-01,15:12,84.0,60,RUTA 9,R01,ERROR,24.0,21.0
2008,W326AVE,2022-09-19,15:13,93.0,60,AV LIBERTADOR,R02,APELADA,33.0,30.0
2009,3646HBH,2023-03-05,00:00,120.0,60,AV SIEMPRE VIVA,R02,IMPAGA,60.0,57.0
2010,831MDB,2021-04-25,00:00,75.0,40,RUTA 9,R03,APELADA,35.0,33.0
2011,990XYK,2020-07-18,09:22,118.0,80,RUTA 9,R03,IMPAGA,38.0,34.0
2012,NHZ1002,2021-05-05,19:26,128.0,80,RUTA 9,R01,IMPAGA,48.0,44.0
2014,AWS167,2021-03-15,15:13,159.0,80,AV LIBERTADOR,R01,IMPAGA,79.0,75.0
2017,M431ZW,2023-09-19,00:00,122.0,80,RUTA 9,R03,ERROR,42.0,38.0
2019,UM96201,2023-06-23,09:22,112.0,40,AV SIEMPRE VIVA,R02,APELADA,72.0,70.0
2020,9999868,2023-12-16,19:27,89.0,40,AV LIBERTADOR,,ERROR,49.0,47.0
2021,AWS167,1932-01-01,19:27,51.0,40,AV SIEMPRE VIVA,R01,PAGADA,11.0,9.0
2022,810TCH,1932-01-01,00:00,81.0,60,AV LIBERTADOR,R02,IMPAGA,21.0,18.0
2023,INTIGR8,1932-01-01,19:27,105.0,60,AV SIEMPRE VIVA,R02,ERROR,45.0,42.0
2026,HK06YMX,1932-01-01,19:27,116.0,40,RUTA 9,,ERROR,76.0,74.0
2029,6611172,1932-01-01,09:23,115.0,80,AV LIBERTADOR,,PAGADA,35.0,31.0
2032,GE1466,1932-01-01,00:00,106.0,80,AV LIBERTADOR,R03,ERROR,26.0,22.0
2033,CBMUK,1932-01-01,15:13,85.0,60,AV LIBERTADOR,R01,PAGADA,25.0,22.0
2036,3646HBH,2020-10-19,09:23,86.0,40,RUTA 9,R01,ERROR,46.0,44.0
2040,FD1475,1932-01-01,19:28,97.0,60,AV SIEMPRE VIVA,R01,IMPAGA,37.0,34.0
2042,XIIUME,2022-09-11,09:23,81.0,60,AV LIBERTADOR,R01,PAGADA,21.0,18.0
2044,6611172,1932-01-01,09:24,155.0,80,AV SIEMPRE VIVA,R02,IMPAGA,75.0,71.0
2050,0695DVH,2023-07-05,15:14,116.0,60,AV LIBERTADOR,R01,IMPAGA,56.0,53.0
2052,409,2022-05-10,10:25,108.0,60,AV SIEMPRE VIVA,R01,ERROR,48.0,45.0
2055,W326AVE,1932-01-01,19:28,159.0,80,AV LIBERTADOR,R01,IMPAGA,79.0,75.0
2060,VNK296GP,2023-10-26,19:29,149.0,80,RUTA 9,R02,PAGADA,69.0,65.0
2061,41RSTZ,2022-06-10,10:25,44.0,40,RUTA 9,,ERROR,4.0,2.0
2065,PIW4215,2020-07-31,09:25,85.0,60,AV LIBERTADOR,R01,PAGADA,25.0,22.0
2074,GN64OTP,2020-05-13,19:29,95.0,80,RUTA 9,R02,ERROR,15.0,11.0
2075,CT5B876,1932-01-01,19:29,103.0,80,AV LIBERTADOR,R02,PAGADA,23.0,19.0
2078,NHZ1002,2021-01-06,19:30,111.0,60,AV SIEMPRE VIVA,R01,IMPAGA,51.0,48.0
2081,BM351,2023-01-22,00:00,96.0,60,AV LIBERTADOR,R03,APELADA,36.0,33.0
2082,VY90540,2022-06-01,09:25,58.0,40,AV SIEMPRE VIVA,R02,ERROR,18.0,16.0
2085,831MDB,2022-08-19,00:00,101.0,40,RUTA 9,,IMPAGA,61.0,59.0
2088,B81JKY,2020-07-02,15:15,107.0,80,AV LIBERTADOR,R01,PAGADA,27.0,23.0
2091,41RSTZ,2021-03-01,19:30,85.0,80,AV LIBERTADOR,R03,APELADA,5.0,1.0
2093,CBMUK,2022-12-31,09:26,87.0,80,AV LIBERTADOR,R01,ERROR,7.0,3.0
2100,GN64OTP,1932-01-01,15:16,51.0,40,RUTA 9,R01,ERROR,11.0,9.0
2102,810TCH,2023-12-25,15:16,60.0,40,AV LIBERTADOR,R01,PAGADA,20.0,18.0
2107,BB8986,2021-09-29,10:27,91.0,80,RUTA 9,R02,APELADA,11.0,7.0
2108,RFH373,2022-04-14,10:27,100.0,60,RUTA 9,R01,ERROR,40.0,37.0
2109,AWS167,2022-11-16,00:00,73.0,40,AV LIBERTADOR,R03,IMPAGA,33.0,31.0
2110,WEFLYN,1932-01-01,09:27,116.0,60,AV LIBERTADOR,R01,IMPAGA,56.0,53.0
2112,HK06YMX,1932-01-01,10:27,148.0,80,AV SIEMPRE VIVA,R03,APELADA,68.0,64.0
2113,BP717,1932-01-01,09:27,92.0,40,RUTA 9,,ERROR,52.0,50.0
2114,CBMUK,2021-06-08,10:27,111.0,80,AV LIBERTADOR,,PAGADA,31.0,27.0
2115,GLEN1E,1932-01-01,00:00,89.0,60,AV LIBERTADOR,R02,ERROR,29.0,26.0
2118,FD1475,2022-01-27,00:00,106.0,60,AV LIBERTADOR,R01,IMPAGA,46.0,43.0
2120,2999961,2022-08-03,09:27,139.0,60,RUTA 9,R02,APELADA,79.0,76.0
2123,J1S1,2021-04-06,19:30,44.0,40,AV SIEMPRE VIVA,R01,IMPAGA,4.0,2.0
2128,6NCE831,2021-12-28,09:27,141.0,80,AV SIEMPRE VIVA,R02,IMPAGA,61.0,57.0
2130,831MDB,2021-09-20,00:00,90.0,60,RUTA 9,R01,ERROR,30.0,27.0
2135,409,2021-12-15,00:00,45.0,40,RUTA 9,R02,APELADA,5.0,3.0
2141,HK06YMX,2022-03-15,10:29,149.0,80,AV LIBERTADOR,R01,IMPAGA,69.0,65.0
2146,YLO8WUE,2023-12-25,00:00,113.0,40,AV LIBERTADOR,R03,IMPAGA,73.0,71.0
2147,6611172,2021-01-20,00:00,93.0,40,AV LIBERTADOR,R02,ERROR,53.0,51.0
2149,INTIGR8,1932-01-01,19:31,72.0,60,AV SIEMPRE VIVA,R01,PAGADA,12.0,9.0
2151,HAMSTUR,1932-01-01,10:30,134.0,80,RUTA 9,R02,APELADA,54.0,50.0
2152,GN64OTP,1932-01-01,00:00,56.0,40,AV SIEMPRE VIVA,R01,ERROR,16.0,14.0
2154,FD1475,2020-04-21,10:30,82.0,60,RUTA 9,R02,PAGADA,22.0,19.0
2156,AI7OVF,1932-01-01,09:28,113.0,80,AV LIBERTADOR,R02,ERROR,33.0,29.0
2157,RFH373,2020-11-24,19:31,115.0,80,AV SIEMPRE VIVA,R03,ERROR,35.0,31.0
2160,PIW4215,2021-01-17,00:00,136.0,60,AV LIBERTADOR,R02,APELADA,76.0,73.0
2161,VY90540,2021-05-15,10:30,95.0,40,AV LIBERTADOR,R01,ERROR,55.0,53.0
2167,WU341A,2020-12-12,19:32,103.0,40,AV LIBERTADOR,R02,ERROR,63.0,61.0
2170,BB8986,2023-05-07,09:29,97.0,80,AV LIBERTADOR,R02,APELADA,17.0,13.0
2174,INTIGR8,2022-07-12,09:30,104.0,40,RUTA 9,R03,ERROR,64.0,62.0
2175,8B90638,2020-10-16,19:32,114.0,40,AV LIBERTADOR,R03,IMPAGA,74.0,72.0
2180,BHRP770,2022-09-04,09:30,79.0,40,AV LIBERTADOR,R03,ERROR,39.0,37.0
2181,UM96201,2021-06-07,19:33,116.0,40,AV SIEMPRE VIVA,R01,ERROR,76.0,74.0
2182,990XYK,2021-04-17,19:33,123.0,80,RUTA 9,R01,IMPAGA,43.0,39.0
2185,GOOGLE,2022-05-18,10:31,144.0,80,AV LIBERTADOR,,ERROR,64.0,60.0
2186,M431ZW,2022-05-28,15:17,115.0,40,AV LIBERTADOR,,ERROR,75.0,73.0
2188,XIIUME,2022-01-23,15:18,129.0,80,AV LIBERTADOR,R02,IMPAGA,49.0,45.0
2192,589222,2024-01-11,10:31,89.0,60,AV SIEMPRE VIVA,R02,PAGADA,29.0,26.0
2195,409,1932-01-01,19:34,99.0,80,RUTA 9,R01,PAGADA,19.0,15.0
2196,6NCE831,2021-03-10,00:00,88.0,40,AV SIEMPRE VIVA,R03,ERROR,48.0,46.0
2197,VTIIAHV,2021-07-18,10:31,116.0,40,RUTA 9,R01,APELADA,76.0,74.0
2198,81ZFJD,2021-12-17,09:30,143.0,80,AV LIBERTADOR,R02,ERROR,63.0,59.0
2199,3646HBH,2020-03-26,10:31,145.0,80,AV LIBERTADOR,,PAGADA,65.0,61.0
2201,0695DVH,2021-05-11,10:32,112.0,80,AV LIBERTADOR,R02,IMPAGA,32.0,28.0
2202,MX60NZA,2021-12-18,09:30,96.0,40,RUTA 9,R02,IMPAGA,56.0,54.0
2203,M20CPR,1932-01-01,15:18,133.0,80,RUTA 9,,APELADA,53.0,49.0
2205,6NCE831,2020-07-05,10:32,103.0,80,AV LIBERTADOR,R02,PAGADA,23.0,19.0
2206,M20CPR,1932-01-01,19:34,68.0,60,AV SIEMPRE VIVA,,ERROR,8.0,5.0
2213,M431ZW,2023-02-08,00:00,108.0,80,AV LIBERTADOR,R01,IMPAGA,28.0,24.0
2217,BP717,2023-07-12,09:31,97.0,80,AV LIBERTADOR,R02,APELADA,17.0,13.0
2225,HF3461,1932-01-01,10:33,81.0,60,RUTA 9,R03,PAGADA,21.0,18.0
2226,UM96201,2021-07-08,00:00,106.0,40,AV LIBERTADOR,R02,PAGADA,66.0,64.0
2230,GOOGLE,2023-03-13,09:31,115.0,40,AV SIEMPRE VIVA,,PAGADA,75.0,73.0
2236,409,2023-05-22,19:36,81.0,60,RUTA 9,R02,IMPAGA,21.0,18.0
2237,MPX9357,2020-12-09,15:19,84.0,60,AV LIBERTADOR,R01,APELADA,24.0,21.0
2239,J1S1,1932-01-01,09:31,127.0,80,AV LIBERTADOR,R03,APELADA,47.0,43.0
2241,HAMSTUR,2020-06-14,09:32,120.0,80,AV LIBERTADOR,,IMPAGA,40.0,36.0
2243,9999868,2021-04-23,00:00,75.0,60,RUTA 9,R01,PAGADA,15.0,12.0
2244,RFH373,1932-01-01,19:36,44.0,40,AV SIEMPRE VIVA,,PAGADA,4.0,2.0
2245,9999868,2022-09-28,10:33,91.0,40,AV LIBERTADOR,R02,IMPAGA,51.0,49.0
2246,FVIOUHP,2022-02-23,00:00,110.0,60,AV SIEMPRE VIVA,,ERROR,50.0,47.0
2247,WU08YWC,2020-05-03,15:19,74.0,60,AV SIEMPRE VIVA,R03,IMPAGA,14.0,11.0
2248,BM351,2021-08-12,15:19,112.0,60,RUTA 9,R03,PAGADA,52.0,49.0
2250,INTIGR8,2021-01-23,10:34,117.0,40,AV SIEMPRE VIVA,R03,ERROR,77.0,75.0
2255,6EVY261,2022-11-21,00:00,99.0,80,AV LIBERTADOR,R02,APELADA,19.0,15.0
2260,VNK296GP,2021-04-16,10:34,126.0,60,AV LIBERTADOR,R02,PAGADA,66.0,63.0
2261,6611172,1932-01-01,15:20,136.0,80,AV LIBERTADOR,R02,PAGADA,56.0,52.0
2263,6NCE831,2022-09-17,00:00,109.0,60,AV LIBERTADOR,R02,APELADA,49.0,46.0
2267,GLEN1E,2023-04-02,15:20,109.0,80,AV SIEMPRE VIVA,R03,IMPAGA,29.0,25.0
2269,GE1466,1932-01-01,09:32,159.0,80,RUTA 9,R03,APELADA,79.0,75.0
2270,HF58HXP,2022-08-16,19:37,101.0,80,AV SIEMPRE VIVA,,ERROR,21.0,17.0
2274,GE1466,2020-12-11,10:35,122.0,60,RUTA 9,R01,APELADA,62.0,59.0
2276,6NCE831,2020-11-19,15:21,94.0,80,AV LIBERTADOR,R02,IMPAGA,14.0,10.0
2278,MVU4688,2021-03-05,09:33,105.0,80,AV LIBERTADOR,,ERROR,25.0,21.0
2279,0695DVH,2020-10-02,10:35,121.0,60,AV LIBERTADOR,R01,IMPAGA,61.0,58.0
2281,FD1475,2020-07-06,09:33,67.0,40,AV SIEMPRE VIVA,R03,ERROR,27.0,25.0
2286,MPX9357,1932-01-01,09:34,66.0,40,RUTA 9,,IMPAGA,26.0,24.0
2288,81ZFJD,1932-01-01,10:35,114.0,40,AV SIEMPRE VIVA,R02,IMPAGA,74.0,72.0
2289,BX55DOG,2021-12-17,10:35,91.0,60,AV LIBERTADOR,R03,ERROR,31.0,28.0
2296,3646HBH,1932-01-01,10:36,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0
2297,810TCH,2022-05-03,15:21,80.0,60,RUTA 9,,ERROR,20.0,17.0
2302,NTHGLFT,2022-04-08,00:00,105.0,40,AV LIBERTADOR,,PAGADA,65.0,63.0
2303,BX55DOG,2021-09-11,00:00,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,76.0,72.0
2305,589222,2020-12-15,15:22,134.0,60,AV LIBERTADOR,,APELADA,74.0,71.0
2308,MX60NZA,2020-02-19,00:00,53.0,40,AV LIBERTADOR,R01,APELADA,13.0,11.0
2309,INTIGR8,2022-02-18,09:35,92.0,60,AV SIEMPRE VIVA,R03,APELADA,32.0,29.0
2310,M431ZW,2022-02-25,00:00,89.0,80,AV LIBERTADOR,R01,ERROR,9.0,5.0
2311,BP717,1932-01-01,15:22,132.0,60,AV SIEMPRE VIVA,R03,APELADA,72.0,69.0
2314,81ZFJD,2021-03-23,15:23,106.0,60,AV LIBERTADOR,R03,ERROR,46.0,43.0
2317,WEFLYN,2024-02-04,19:38,126.0,80,RUTA 9,,ERROR,46.0,42.0
2319,DI2LOT,1932-01-01,10:36,47.0,40,AV LIBERTADOR,,IMPAGA,7.0,5.0
2320,GE1466,1932-01-01,19:38,84.0,60,AV LIBERTADOR,R02,PAGADA,24.0,21.0
2323,TL03GOG,2022-09-03,19:38,126.0,80,RUTA 9,,IMPAGA,46.0,42.0
2325,WU08YWC,2023-06-28,09:36,103.0,40,RUTA 9,R01,PAGADA,63.0,61.0
2327,PIW4215,2022-10-10,15:23,142.0,80,AV SIEMPRE VIVA,R01,ERROR,62.0,58.0
2333,BM351,2022-12-18,10:37,50.0,40,AV SIEMPRE VIVA,R03,PAGADA,10.0,8.0
2334,MX60NZA,2023-10-12,15:23,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,46.0
2336,NHZ1002,2023-06-18,10:37,70.0,40,AV SIEMPRE VIVA,R03,IMPAGA,30.0,28.0
2338,AWS167,2022-06-03,00:00,92.0,60,AV LIBERTADOR,,IMPAGA,32.0,29.0
2342,5777770,1932-01-01,10:37,126.0,80,AV LIBERTADOR,R03,IMPAGA,46.0,42.0
2344,8B90638,1932-01-01,09:37,140.0,60,RUTA 9,R03,IMPAGA,80.0,77.0
2345,81ZFJD,2022-08-13,19:39,69.0,40,AV SIEMPRE VIVA,,ERROR,29.0,27.0
2346,TL03GOG,2021-03-21,15:23,120.0,80,AV SIEMPRE VIVA,R02,PAGADA,40.0,36.0
2347,5777770,2022-11-04,00:00,129.0,60,RUTA 9,R03,PAGADA,69.0,66.0
2348,M20CPR,1932-01-01,15:24,125.0,60,AV LIBERTADOR,R03,IMPAGA,65.0,62.0
2349,RFH373,1932-01-01,09:37,130.0,60,RUTA 9,,ERROR,70.0,67.0
2350,FVIOUHP,2021-12-25,00:00,50.0,40,AV SIEMPRE VIVA,R01,APELADA,10.0,8.0
2351,BX55DOG,1932-01-01,15:24,74.0,40,AV LIBERTADOR,R02,IMPAGA,34.0,32.0
2358,XIIUME,2020-06-15,19:40,114.0,40,RUTA 9,R01,PAGADA,74.0,72.0
2360,WU08YWC,2023-07-30,15:24,68.0,60,AV SIEMPRE VIVA,R02,ERROR,8.0,5.0
2364,TL03GOG,2022-03-30,00:00,133.0,60,AV LIBERTADOR,R02,APELADA,73.0,70.0
2365,T0YDR,2022-01-29,00:00,121.0,60,AV SIEMPRE VIVA,R03,PAGADA,61.0,58.0
2368,GE1466,2021-10-16,00:00,91.0,40,AV LIBERTADOR,,APELADA,51.0,49.0
2369,691XC80,2023-04-22,19:40,107.0,60,AV SIEMPRE VIVA,R01,ERROR,47.0,44.0
2370,RFH373,2022-05-30,10:38,98.0,80,AV SIEMPRE VIVA,R02,IMPAGA,18.0,14.0
2371,GN64OTP,2022-11-05,10:38,93.0,80,AV LIBERTADOR,R03,PAGADA,13.0,9.0
2372,MPX9357,2024-01-02,15:25,128.0,80,RUTA 9,,PAGADA,48.0,44.0
2374,W326AVE,2021-11-23,09:37,80.0,40,RUTA 9,R03,ERROR,40.0,38.0
2375,DI2LOT,1932-01-01,19:41,80.0,40,AV LIBERTADOR,,PAGADA,40.0,38.0
2377,BHRP770,2020-07-28,19:41,148.0,80,AV SIEMPRE VIVA,,PAGADA,68.0,64.0
2378,RFH373,1932-01-01,00:00,148.0,80,RUTA 9,R02,APELADA,68.0,64.0
2381,INTIGR8,2020-06-30,10:38,97.0,40,RUTA 9,R03,PAGADA,57.0,55.0
2382,BP717,1932-01-01,00:00,112.0,40,AV SIEMPRE VIVA,R01,APELADA,72.0,70.0
2383,691XC80,2023-05-19,00:00,67.0,60,AV LIBERTADOR,R01,APELADA,7.0,4.0
2384,3646HBH,1932-01-01,00:00,68.0,40,AV LIBERTADOR,R01,IMPAGA,28.0,26.0
2385,GE1466,2023-10-07,10:38,89.0,80,AV SIEMPRE VIVA,,ERROR,9.0,5.0
2391,AI7OVF,2023-09-28,15:25,140.0,60,RUTA 9,R02,PAGADA,80.0,77.0
2393,BHRP770,2020-12-08,09:38,61.0,40,AV SIEMPRE VIVA,R03,IMPAGA,21.0,19.0
2394,MVU4688,2020-06-21,19:42,68.0,60,AV LIBERTADOR,R03,ERROR,8.0,5.0
2395,XIIUME,2020-06-09,15:25,117.0,60,RUTA 9,R02,ERROR,57.0,54.0
2396,M431ZW,2021-11-29,19:42,157.0,80,AV SIEMPRE VIVA,R01,ERROR,77.0,73.0
2397,M431ZW,2023-05-02,15:26,118.0,80,AV LIBERTADOR,R02,IMPAGA,38.0,34.0
2400,CD05601,2023-05-16,15:26,80.0,60,RUTA 9,R01,ERROR,20.0,17.0
2401,WU08YWC,2021-07-25,19:42,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0
2403,AWS167,2020-11-22,19:43,78.0,40,RUTA 9,R01,PAGADA,38.0,36.0
2414,NHZ1002,2023-01-27,09:38,81.0,40,AV SIEMPRE VIVA,,IMPAGA,41.0,39.0
2419,HK06YMX,2022-02-17,10:39,100.0,80,AV LIBERTADOR,R01,PAGADA,20.0,16.0
2423,DK414N,2022-03-30,00:00,123.0,60,AV SIEMPRE VIVA,R02,PAGADA,63.0,60.0
2425,WU08YWC,2023-11-26,09:39,117.0,40,RUTA 9,R02,IMPAGA,77.0,75.0
2428,WEFLYN,1932-01-01,10:40,98.0,40,AV LIBERTADOR,R02,PAGADA,58.0,56.0
2433,NTHGLFT,2023-02-02,19:45,92.0,40,AV SIEMPRE VIVA,R03,IMPAGA,52.0,50.0
2434,HF3461,2020-04-16,00:00,57.0,40,RUTA 9,R01,APELADA,17.0,15.0
2436,BHRP770,2021-10-13,00:00,49.0,40,AV LIBERTADOR,R02,ERROR,9.0,7.0
2437,6611172,2022-04-23,15:27,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,8.0
2438,GCP332,2022-04-10,09:40,96.0,60,AV LIBERTADOR,R03,ERROR,36.0,33.0
2441,TL03GOG,2022-05-07,19:45,77.0,40,AV LIBERTADOR,R01,PAGADA,37.0,35.0
2442,3646HBH,2020-11-24,15:27,120.0,40,AV LIBERTADOR,,PAGADA,80.0,78.0
2444,VNK296GP,1932-01-01,09:40,130.0,80,RUTA 9,R03,PAGADA,50.0,46.0
2446,990XYK,2020-08-03,09:40,102.0,80,RUTA 9,R01,APELADA,22.0,18.0
2447,831MDB,2023-01-28,09:40,133.0,80,AV LIBERTADOR,R02,APELADA,53.0,49.0
2449,CD05601,2023-06-09,00:00,67.0,60,AV LIBERTADOR,R02,ERROR,7.0,4.0
2450,831MDB,2022-12-01,10:40,126.0,80,AV SIEMPRE VIVA,R02,PAGADA,46.0,42.0
2455,CD05601,1932-01-01,15:28,122.0,60,AV SIEMPRE VIVA,R02,PAGADA,62.0,59.0
2465,MPX9357,2021-09-14,09:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0
2466,MVU4688,2023-08-25,00:00,87.0,80,RUTA 9,R01,PAGADA,7.0,3.0
2469,MVU4688,2022-10-13,00:00,106.0,40,RUTA 9,R03,PAGADA,66.0,64.0
2471,AWS167,2023-07-23,10:41,45.0,40,AV SIEMPRE VIVA,R03,ERROR,5.0,3.0
2472,GOOGLE,1932-01-01,10:41,107.0,40,AV LIBERTADOR,R02,APELADA,67.0,65.0
2476,5777770,2021-06-11,19:46,94.0,40,AV SIEMPRE VIVA,R01,APELADA,54.0,52.0
2477,GLEN1E,2023-08-27,09:42,113.0,40,AV SIEMPRE VIVA,,APELADA,73.0,71.0
2479,MX60NZA,1932-01-01,09:42,58.0,40,AV LIBERTADOR,R01,APELADA,18.0,16.0
2480,BP717,1932-01-01,09:42,125.0,60,RUTA 9,R03,IMPAGA,65.0,62.0
2481,FVIOUHP,2021-12-15,00:00,85.0,40,AV SIEMPRE VIVA,,PAGADA,45.0,43.0
2483,5777770,2024-02-04,10:42,95.0,40,RUTA 9,R03,ERROR,55.0,53.0
2484,CBMUK,2021-10-29,15:28,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0
2485,HF58HXP,1932-01-01,15:29,86.0,60,RUTA 9,R01,ERROR,26.0,23.0
2489,GLEN1E,2020-12-23,09:43,70.0,40,RUTA 9,R03,PAGADA,30.0,28.0
2490,J1S1,2021-09-19,19:47,66.0,60,AV LIBERTADOR,,IMPAGA,6.0,3.0
